"positionId","positionName","companyId","companyShortName","positionFirstType","industryField","education","workYear","city","positionAdvantage","createTime","salary","leaderName","companyName","companySize","companyLogo","financeStage","jobNature","positionType","companyLabelList001","companyLabelList002","companyLabelList003","companyLabelList004","score","haveDeliver","adWord","randomScore","countAdjusted","calcScore","orderBy","showOrder","adjustScore","relScore","formatCreateTime","imstate","createTimeSort","positonTypesMap","hrScore","totalCount","searchScore","language"
"1097822","C++研发工程师","2262","北京智明星通软件科技有限公司","技术","移动互联网 · 游戏","学历不限","3-5年","北京","优秀伙伴，奖金激励，高效工作，轻松氛围","2015-11-11 14:31:49","15k-25k","唐彬森","智明星通","500-2000人","image1/M00/00/07/CgYXBlTUWAmAJTdUAACu1Tl7CV0436.jpg","上市公司","全职","后端开发","年终分红","绩效奖金","五险一金","带薪年假","1243","False","0","0","False","False","95","0","80","980","3天前发布","null","1447223509000","null","88","0","0","C++"
"1144561","Linux C/C++技术研发","1101","暴风影音","技术","文化娱乐","本科","1-3年","北京","平台大 福利好 氛围舒适 高效团队等","2015-11-11 14:24:31","12k-18k","暂没有填写","暴风影音","500-2000人","image2/M00/02/0C/CgqLKVXmqjiAaeEZAAAeKXFs1hs950.jpg","上市公司","全职","后端开发","绩效奖金","股票期权","专项奖金","年底双薪","862","False","0","0","False","False","85","0","0","737","3天前发布","null","1447223071000","null","40","0","0","C++"
"497238","Windows客户端研发工程师（QT、C++）","56498","北京多点在线科技有限公司","技术","移动互联网","本科","1-3年","北京","团队氛围好，弹性工作制，人性管理，14.6薪","2015-11-11 14:09:45","10k-20k","星矢","多点","50-150人","image1/M00/11/08/Cgo8PFUACCuAV-X6AAB0s8UfAC4210.jpg","初创型(天使轮)","全职","后端开发","前沿行业","顶级团队","温暖氛围","弹性工作","766","False","0","0","False","False","83","1427093859069","0","542","3天前发布","null","1447222185000","null","141","0","0","C++"
"1155107","C++","1994","指点无限（北京）科技有限公司","技术","电子商务 · O2O","本科","1-3年","北京","年终奖金、调薪机会，调薪幅度20%-50%","2015-11-11 14:09:36","15k-30k","李凯","指点无限","150-500人","image1/M00/33/DE/Cgo8PFWU9fqAdBOmAAANW2uA2R4743.jpg","成长型(B轮)","全职","后端开发","节日礼物","免费班车","岗位晋升","年度旅游","1232","False","0","0","False","False","98","0","21","1000","3天前发布","null","1447222176000","null","113","0","0","C++"
"1209321","Linux C/C++ 软件研发工程师","103322","中盛国联技术（北京）有限公司","技术","移动互联网 · 硬件","学历不限","1-3年","北京","快速增长的智能硬件团队，鼓励脑洞大开。","2015-11-11 12:03:31","8k-15k","王潇","me+机器人","15-50人","i/image/M00/00/2C/Cgp3O1YwfQ6AS_UDAAHnEqmZQyw455.jpg","成长型(A轮)","全职","后端开发","帅哥多","弹性工作","股票","美女多","813","False","0","0","False","False","75","0","0","682","3天前发布","null","1447214611000","null","56","0","0","C++"
"695789","C++搜索开发工程师","25116","北京讯奇连城商务服务有限公司","技术","移动互联网","本科","1-3年","北京","云搜索平台搭建 大数据 搜索引擎 稳定发展","2015-11-11 11:58:38","8k-15k","暂没有填写","12580","500-2000人","image1/M00/00/34/CgYXBlTUXJGAR-RWAABMiuG1b58255.PNG","初创型(未融资)","全职","后端开发","年终分红","年底双薪","五险一金","通讯津贴","919","False","0","0","False","False","70","1432690158235","0","725","3天前发布","null","1447214318000","null","124","0","0","C++"
"560458","搜索引擎开发工程师（C++，python）","25116","北京讯奇连城商务服务有限公司","技术","移动互联网","本科","1-3年","北京","云搜索平台搭建 大数据 搜索引擎 稳定发展","2015-11-11 11:58:37","7k-14k","暂没有填写","12580","500-2000人","image1/M00/00/34/CgYXBlTUXJGAR-RWAABMiuG1b58255.PNG","初创型(未融资)","全职","后端开发","年终分红","年底双薪","五险一金","通讯津贴","686","False","0","0","False","False","70","1432629006336","0","492","3天前发布","null","1447214317000","null","124","0","0","C++"
"1177346","C++手机游戏服务器程序","19707","北京景天信息技术有限公司","技术","游戏","大专","1-3年","北京","交通便利，福利好，成长空间大","2015-11-11 11:56:58","8k-16k","未知","北京景天","15-50人","image1/M00/00/24/Cgo8PFTUWH6ANdyWAABzxs5M_NM189.png","初创型(天使轮)","全职","后端开发","节日礼物","晚餐补助","年度旅游","岗位晋升","783","False","0","0","False","False","73","0","0","679","3天前发布","null","1447214218000","null","31","0","0","C++"
"1175138","C++开发工程师（分布式爬虫方向）","28549","赶集网","技术","电子商务 · 分类信息","本科","3-5年","北京","海量分布式抓取平台，平台级公司T4-T6","2015-11-11 11:41:40","15k-30k","暂没有填写","赶集网","2000人以上","image1/M00/00/3E/Cgo8PFTUXL-ABQm9AAAv3PUyLGA789.png","成熟型(D轮及以上)","全职","后端开发","节日礼物","技能培训","绩效奖金","年度旅游","1054","False","0","0","False","False","80","0","0","936","3天前发布","null","1447213300000","null","38","0","0","C++"
"560463","自然语言处理工程师（C++，python）","25116","北京讯奇连城商务服务有限公司","技术","移动互联网","本科","1-3年","北京","云搜索平台搭建 大数据 搜索引擎 稳定发展","2015-11-11 11:58:37","9k-18k","暂没有填写","12580","500-2000人","image1/M00/00/34/CgYXBlTUXJGAR-RWAABMiuG1b58255.PNG","初创型(未融资)","全职","后端开发","年终分红","年底双薪","五险一金","通讯津贴","661","False","0","0","False","False","70","1432629004642","0","467","3天前发布","null","1447214317000","null","124","0","0","C++"
"1107076","多媒体C++","62204","北京市博汇科技股份有限公司","技术","硬件 · 文化娱乐","学历不限","不限","北京","团队氛围好 奖金丰厚 带薪假期 弹性工时","2015-11-11 11:41:21","7k-12k","暂没有填写","博汇科技","150-500人","image1/M00/1C/1C/CgYXBlUkxxuAJQcTAABQiKAjnX8636.jpg","成长型(不需要融资)","全职","后端开发","技能培训","绩效奖金","年度旅游","岗位晋升","1034","False","0","0","False","False","78","0","0","838","3天前发布","null","1447213281000","null","118","0","0","C++"
"943604","C++","62204","北京市博汇科技股份有限公司","技术","硬件 · 文化娱乐","学历不限","不限","北京","团队氛围好 绩效奖多多 弹性工时 带薪假期","2015-11-11 11:41:17","8k-12k","暂没有填写","博汇科技","150-500人","image1/M00/1C/1C/CgYXBlUkxxuAJQcTAABQiKAjnX8636.jpg","成长型(不需要融资)","全职","后端开发","技能培训","绩效奖金","年度旅游","岗位晋升","1196","False","0","0","False","False","78","0","0","1000","3天前发布","null","1447213277000","null","118","0","0","C++"
"1094652","C++","71939","北京优诺信创科技有限公司","技术","其他","本科","不限","北京","福利好，待遇佳，领导和团队都超级nice。","2015-11-11 11:38:50","2k-4k","暂没有填写","优诺科技","15-50人","image1/M00/28/C6/CgYXBlViu4eAHLMYAACQ9_HOmKc670.png","初创型(未融资)","实习","后端开发","节日礼物","年底双薪","带薪年假","绩效奖金","1087","False","0","0","False","False","80","0","0","1000","3天前发布","null","1447213130000","null","7","0","0","C++"
"1144514","C++","71939","北京优诺信创科技有限公司","技术","其他","本科","应届毕业生","北京","实习岗，喜欢军工的同学们看齐。","2015-11-11 11:38:47","3k-5k","暂没有填写","优诺科技","15-50人","image1/M00/28/C6/CgYXBlViu4eAHLMYAACQ9_HOmKc670.png","初创型(未融资)","实习","后端开发","节日礼物","年底双薪","带薪年假","绩效奖金","1087","False","0","0","False","False","80","0","0","1000","3天前发布","null","1447213127000","null","7","0","0","C++"
"1188254","C++开发工程师（分布式爬虫方向）","93330","58同城","技术","分类信息","本科","3-5年","北京","六险一金，上市公司，免费班车，弹性工作制","2015-11-11 11:32:23","20k-30k","Daisy","58同城","2000人以上","image2/M00/01/A0/CgqLKVXlD3mAbz88AAAGf7sKC1E768.gif?cc=0.21682294318452477","上市公司","全职","后端开发","节日礼物","年底双薪","带薪年假","绩效奖金","1094","False","0","0","False","False","75","0","0","936","3天前发布","null","1447212743000","null","83","0","0","C++"
"1249844","C++","83585","星辰天合（北京）数据科技有限公司","技术","企业服务","本科","3-5年","北京","牛咖云集 核心开发人才 蓄势待发","2015-11-11 10:59:19","14k-28k","暂没有填写","星辰天合","15-50人","image1/M00/40/42/CgYXBlXDCqOABcujAAAjPmJtGxQ260.png","初创型(天使轮)","全职","后端开发","股票期权","带薪年假","绩效奖金","定期体检","1199","False","0","0","False","False","83","0","0","1000","3天前发布","null","1447210759000","null","116","0","0","C++"
"1249782","C++工程师","82273","狸猫科技（北京）有限公司","技术","移动互联网 · 文化娱乐","学历不限","3-5年","北京","五险一金，绩效奖金，股票期权，弹性工作","2015-11-11 10:51:30","15k-20k","王猛","狸猫科技","15-50人","image1/M00/3D/5C/CgYXBlW4RwCAfg-UAAAczo_UXHY504.png?cc=0.22236465965397656","初创型(天使轮)","全职","后端开发","股票期权","绩效奖金","岗位晋升","年终分红","1121","False","0","0","False","False","73","0","0","980","3天前发布","null","1447210290000","null","68","0","0","C++"
"27422","C++","6088","北京像素软件科技股份有限公司","技术","游戏","本科","1-3年","北京","五险一金","2015-11-11 10:49:31","6k-12k","暂没有填写","像素软件","150-500人","image2/M00/04/A2/CgpzWlXydNaALIsFAABMQPkY16s925.png","成长型(A轮)","全职","后端开发","绩效奖金","五险一金","带薪年假","节日礼物","1202","False","0","0","False","False","75","1433403623699","0","1000","3天前发布","null","1447210171000","null","127","0","0","C++"
"1166963","OMG236-视频搜索C++开发工程师（北京）","451","腾讯科技(深圳)有限公司","技术","移动互联网  · 游戏","本科","3-5年","北京","腾讯视频","2015-11-11 10:44:05","15k-30k","马化腾","腾讯","2000人以上","image1/M00/00/03/CgYXBlTUV_qALGv0AABEuOJDipU378.jpg","上市公司","全职","后端开发","免费班车","成长空间","年度旅游","岗位晋升","697","False","0","0","False","False","85","0","0","545","3天前发布","null","1447209845000","null","67","0","0","C++"
"1100781","资深C++开发工程师","133","北京金山网络科技有限公司","技术","移动互联网 · 信息安全","本科","5-10年","北京","六险一金，餐补，年终奖，公司前景","2015-11-11 10:42:17","20k-35k","傅盛","猎豹移动","500-2000人","image1/M00/39/70/CgYXBlWo3nqABJTsAADJ3hn5gmE062.jpg","上市公司","全职","后端开发","带薪年假","美女前台","超赞年终奖","一公里工作圈","991","False","0","0","False","False","85","0","47","744","3天前发布","null","1447209737000","null","115","0","0","C++"
"1227888","vc/c++中级研发工程师","54731","北京玉笛信息技术有限责任公司","技术","移动互联网","本科","3-5年","北京","北京工作居住证","2015-11-11 10:25:52","7k-14k","沈经理","金笛软件","15-50人","image1/M00/1E/39/Cgo8PFUtygiAZHIbAABHRQTMIaw711.png","初创型(未融资)","全职","后端开发","节日礼物","技能培训","绩效奖金","年度旅游","876","False","0","0","False","False","80","0","0","632","3天前发布","null","1447208752000","null","164","0","0","C++"
"1181063","C++（qt）工程师（清河小营）","3866","北京联想利泰软件有限公司","技术","移动互联网 · 招聘","本科","1-3年","北京","双休，年终奖，季度奖，餐补，五险一金","2015-11-11 10:22:59","10k-15k","韩振江","联想利泰","500-2000人","image1/M00/00/09/CgYXBlTUWBSAPwjPAABvag26MA4166.png","初创型(未融资)","全职","后端开发","节日礼物","带薪年假","岗位晋升","领导好","861","False","0","0","False","False","80","0","0","667","3天前发布","null","1447208579000","null","114","0","0","C++"
"1181054","C++底层工程师（长椿街）","3866","北京联想利泰软件有限公司","技术","移动互联网 · 招聘","大专","3-5年","北京","双休，年终奖，季度奖，餐补，五险一金","2015-11-11 10:22:57","10k-15k","韩振江","联想利泰","500-2000人","image1/M00/00/09/CgYXBlTUWBSAPwjPAABvag26MA4166.png","初创型(未融资)","全职","后端开发","节日礼物","带薪年假","岗位晋升","领导好","938","False","0","0","False","False","80","0","0","744","3天前发布","null","1447208577000","null","114","0","0","C++"
"236234","C++客户端开发","24791","大连文森特软件科技有限公司北京分公司","技术","游戏","大专","不限","北京","国家规定福利及：岗位晋升、弹性工作","2015-11-11 10:22:27","8k-10k","暂没有填写","文森特（北京）","50-150人","image1/M00/00/32/CgYXBlTUXI2AXR7kAABPpEwm02o294.png","初创型(未融资)","全职","后端开发","年底双薪","五险一金","带薪年假","节日礼物","897","False","0","0","False","False","70","1433233636325","0","786","3天前发布","null","1447208547000","null","41","0","0","C++"
"1144506","C++","71939","北京优诺信创科技有限公司","技术","其他","本科","1-3年","北京","喜欢军工的程序员们看齐了。","2015-11-11 11:38:46","5k-8k","暂没有填写","优诺科技","15-50人","image1/M00/28/C6/CgYXBlViu4eAHLMYAACQ9_HOmKc670.png","初创型(未融资)","全职","后端开发","节日礼物","年底双薪","带薪年假","绩效奖金","1087","False","0","0","False","False","80","0","0","1000","3天前发布","null","1447213126000","null","7","0","0","C++"
"1149223","C++工程师（五道口）","3866","北京联想利泰软件有限公司","技术","移动互联网 · 招聘","本科","3-5年","北京","五险一金，带薪年假，双休，生活交通便利","2015-11-11 10:22:44","10k-15k","韩振江","联想利泰","500-2000人","image1/M00/00/09/CgYXBlTUWBSAPwjPAABvag26MA4166.png","初创型(未融资)","全职","后端开发","节日礼物","带薪年假","岗位晋升","领导好","1150","False","0","0","False","False","80","0","0","956","3天前发布","null","1447208564000","null","114","0","0","C++"
"1249539","C++高级软件工程师","21575","北京锐安科技有限公司","技术","信息安全 · 数据服务","本科","3-5年","北京","七险一金、定期体检、午餐补助、节日礼品","2015-11-11 10:15:01","10k-15k","暂没有填写","锐安","500-2000人","image1/M00/00/28/Cgo8PFTUWIyAcgOnAABLMYa08DE596.png","初创型(未融资)","全职","后端开发","年底双薪","节日礼物","技能培训","岗位晋升","853","False","0","0","False","False","80","0","0","744","3天前发布","null","1447208101000","null","29","0","0","C++"
"1249530","C++高级软件工程师","21575","北京锐安科技有限公司","技术","信息安全 · 数据服务","本科","5-10年","北京","七险一金、定期体检、午餐补助、节日礼品","2015-11-11 10:13:52","15k-20k","暂没有填写","锐安","500-2000人","image1/M00/00/28/Cgo8PFTUWIyAcgOnAABLMYa08DE596.png","初创型(未融资)","全职","后端开发","年底双薪","节日礼物","技能培训","岗位晋升","853","False","0","0","False","False","80","0","0","744","3天前发布","null","1447208032000","null","29","0","0","C++"
"1160924","C++开发工程师","8520","德法利投资有限公司","技术","文化娱乐","大专","1-3年","北京","五险一金、防暑降温费、团队活动、定期体检","2015-11-11 10:13:23","10k-20k","暂没有填写","德法利","500-2000人","image1/M00/00/12/CgYXBlTUWDSAJwxlAAB3Hr44hxY018.jpg","成熟型(C轮)","全职","后端开发","节日礼物","绩效奖金","年度旅游","管理规范","1147","False","0","0","False","False","78","0","0","980","3天前发布","null","1447208003000","null","89","0","0","C++"
"1216894","C++","33534","北京电旗通讯技术股份有限公司","技术","移动互联网","本科","5-10年","北京","七险一金，年终奖，各项补助","2015-11-11 10:03:17","15k-25k","孔强","北京电旗","500-2000人","image1/M00/00/4E/CgYXBlTUXQCAKgYgAABotZTO5z0570.png","成熟型(D轮及以上)","全职","后端开发","带薪年假","岗位晋升","管理规范","领导好","1148","False","0","0","False","False","80","0","0","1000","3天前发布","null","1447207397000","null","68","0","0","C++"
"1150025","高级C++开发","37975","神工众志（北京）科技有限公司","技术","移动互联网 · 电子商务","本科","3-5年","北京","福利待遇，发展前景","2015-11-11 10:00:54","18k-25k","柯白华","神工","150-500人","image1/M00/00/5C/CgYXBlTUXTuAEWpAAABv8dNf1R0730.jpg","成长型(B轮)","全职","后端开发","技能培训","节日礼物","绩效奖金","岗位晋升","1016","False","0","0","False","False","78","0","0","809","3天前发布","null","1447207254000","null","129","0","0","C++"
"1202251","C++客户端研发（游戏）","78436","北京易佰在线资产管理有限公司","技术","金融","大专","3-5年","北京","五险一金 带薪年假 节日福利 年底奖金 期权","2015-11-11 09:58:37","15k-25k","暂没有填写","易佰","50-150人","image1/M00/30/7B/CgYXBlWI2-WAcaQzAAAyqdPss3I432.png","成熟型(C轮)","全职","后端开发","节日礼物","带薪年假","绩效奖金","岗位晋升","914","False","0","0","False","False","78","0","0","723","3天前发布","null","1447207117000","null","113","0","0","C++"
"1202238","C++服务端研发（游戏）","78436","北京易佰在线资产管理有限公司","技术","金融","大专","3-5年","北京","五险一金 节日福利 带薪年假 年底奖金","2015-11-11 09:58:35","15k-25k","暂没有填写","易佰","50-150人","image1/M00/30/7B/CgYXBlWI2-WAcaQzAAAyqdPss3I432.png","成熟型(C轮)","全职","后端开发","节日礼物","带薪年假","绩效奖金","岗位晋升","888","False","0","0","False","False","78","0","0","697","3天前发布","null","1447207115000","null","113","0","0","C++"
"576213","C++高级开发工程师","62794","北京翰博尔信息科技有限公司","技术","文化娱乐","大专","不限","北京","高薪诚聘","2015-11-11 09:38:06","8k-15k","居安定","翰博尔","150-500人","image2/M00/04/AF/CgqLKVXykgCAbkZdAAAD5pRgesM681.PNG","初创型(未融资)","全职","后端开发","技能培训","绩效奖金","岗位晋升","年度旅游","838","False","0","0","False","False","70","1432277586725","0","744","3天前发布","null","1447205886000","null","24","0","0","C++"
"626917","C++","62794","北京翰博尔信息科技有限公司","技术","文化娱乐","本科","不限","北京","公司发展空间大，很注重培养人才","2015-11-11 09:37:20","10k-20k","居安定","翰博尔","150-500人","image2/M00/04/AF/CgqLKVXykgCAbkZdAAAD5pRgesM681.PNG","初创型(未融资)","全职","后端开发","技能培训","绩效奖金","岗位晋升","年度旅游","1094","False","0","0","False","False","70","1432277588093","0","1000","3天前发布","null","1447205840000","null","24","0","0","C++"
"1249284","C/C++软件开发","21634","高伟达软件股份有限公司","技术","移动互联网","学历不限","1-3年","北京","大公司五险一金年终奖，交通便利环境好","2015-11-11 09:36:29","12k-15k","暂没有填写","高伟达","2000人以上","image1/M00/00/28/CgYXBlTUWI2AU5o1AAA-kLQK7XQ261.png","上市公司","全职","后端开发","互联网金融","绩效奖金","岗位晋升","管理规范","1041","False","0","0","False","False","85","0","0","812","3天前发布","null","1447205789000","null","144","0","0","C++"
"1038826","C++","32051","中大网视（北京）科技有限公司","技术","移动互联网","本科","不限","北京","弹性工作 交通便利 福利 奖金 补助 培训","2015-11-11 09:33:39","15k-30k","暂没有填写","中大网视","50-150人","image1/M00/00/49/CgYXBlTUXOyANP71AABn-VZNCn4263.png","成长型(不需要融资)","全职","后端开发","节日礼物","带薪年假","绩效奖金","岗位晋升","1159","False","0","0","False","False","75","0","0","1000","3天前发布","null","1447205619000","null","84","0","0","C++"
"31880","C++开发工程师","6764","能力天空科技（北京）有限公司","技术","教育","本科","1-3年","北京","个人成长空间，不断提升的职业历程","2015-11-11 09:29:17","10k-18k","楼英明","AbleSky","50-150人","image1/M00/00/0E/CgYXBlTUWCaAIxFFAACKP4cqekM751.jpg","成长型(B轮)","全职","后端开发","股票期权","绩效奖金","五险一金","带薪年假","1217","False","0","0","False","False","88","1433122896891","0","980","3天前发布","null","1447205357000","null","149","0","0","C++"
"625388","C/C++","6764","能力天空科技（北京）有限公司","技术","教育","本科","1-3年","北京","千万级融资高薪诚聘C/C++","2015-11-11 09:29:01","8k-16k","楼英明","AbleSky","50-150人","image1/M00/00/0E/CgYXBlTUWCaAIxFFAACKP4cqekM751.jpg","成长型(B轮)","全职","后端开发","股票期权","绩效奖金","五险一金","带薪年假","1204","False","0","0","False","False","88","1433122906732","0","967","3天前发布","null","1447205341000","null","149","0","0","C++"
"831216","C++服务端研发工程师（游戏）","78436","北京易佰在线资产管理有限公司","技术","金融","本科","3-5年","北京","正规福利，五险一金，加班补助，发展空间大","2015-11-11 09:58:29","15k-25k","暂没有填写","易佰","50-150人","image1/M00/30/7B/CgYXBlWI2-WAcaQzAAAyqdPss3I432.png","成熟型(C轮)","全职","后端开发","节日礼物","带薪年假","绩效奖金","岗位晋升","876","False","0","0","False","False","78","0","0","685","3天前发布","null","1447207109000","null","113","0","0","C++"
"831189","C/C++客户端研发工程师（游戏）","78436","北京易佰在线资产管理有限公司","技术","金融","本科","3-5年","北京","正规福利，五险一，加班补助，发展空间大","2015-11-11 09:58:27","15k-25k","暂没有填写","易佰","50-150人","image1/M00/30/7B/CgYXBlWI2-WAcaQzAAAyqdPss3I432.png","成熟型(C轮)","全职","后端开发","节日礼物","带薪年假","绩效奖金","岗位晋升","946","False","0","0","False","False","78","0","0","755","3天前发布","null","1447207107000","null","113","0","0","C++"
"1167021","C++","84271","北京时代华唐软件服务有限公司","技术","企业服务 · 数据服务","大专","1-3年","北京","周末双休、年终奖金、带薪年假、带薪病假","2015-11-11 09:26:49","8k-15k","暂没有填写","时代华唐","50-150人","image1/M00/3B/07/Cgo8PFWvM3iAG9gkAAAMM21y2WA049.jpg","初创型(未融资)","全职","后端开发","年底双薪","专项奖金","带薪年假","绩效奖金","1126","False","0","0","False","False","70","0","0","1000","3天前发布","null","1447205209000","null","56","0","0","C++"
"982037","C++开发工程师","36653","北京四维益友信息技术有限公司","技术","企业服务 · 信息安全","本科","1-3年","北京","绩效奖金、定期体检、节日福利、五险一金","2015-11-11 09:22:28","8k-10k","暂没有填写","四维益友","150-500人","images/logo_default.png","初创型(未融资)","全职","后端开发","年底双薪","节日礼物","技能培训","绩效奖金","1192","False","0","0","False","False","70","0","0","980","3天前发布","null","1447204948000","null","142","0","0","C++"
"1044183","技术总监（智能人机交互c++语音方向）","356","北京捷通华声语音技术有限公司","技术","移动互联网 · 数据服务","本科","5-10年","北京","公司福利待遇好，半年调薪，前景好","2015-11-11 09:15:20","20k以上","暂没有填写","捷通华声","150-500人","image1/M00/15/99/CgYXBlUKqGWAEiHsAABgvyF4n6Y615.jpg","成熟型(C轮)","全职","后端开发","股票期权","半年调薪","绩效奖金多","人工智能","684","False","0","0","False","False","78","0","0","463","3天前发布","null","1447204520000","null","143","0","0","C++"
"1210947","C++ 开发工程师（引擎开发）","356","北京捷通华声语音技术有限公司","技术","移动互联网 · 数据服务","本科","不限","北京","五险一金，绩效奖金多","2015-11-11 09:15:12","12k以上","暂没有填写","捷通华声","150-500人","image1/M00/15/99/CgYXBlUKqGWAEiHsAABgvyF4n6Y615.jpg","成熟型(C轮)","全职","后端开发","股票期权","半年调薪","绩效奖金多","人工智能","1005","False","0","0","False","False","78","0","0","784","3天前发布","null","1447204512000","null","143","0","0","C++"
"1162263","C++","1229","北京文思海辉技术有限公司","技术","移动互联网 · 企业服务","本科","3-5年","北京","纯外企环境 六险一金 弹性上班","2015-11-10 22:24:29","10k-12k","暂没有填写","文思海辉","2000人以上","image1/M00/00/05/Cgo8PFTUWAKABm8gAACB8_pYg8A529.jpg","成熟型(不需要融资)","全职","后端开发","绩效奖金","五险一金","带薪年假","免费班车","1173","False","0","0","False","False","80","0","0","1000","2015-11-10","null","1447165469000","null","93","0","0","C++"
"1201562","C++","28363","四吉移动科技有限责任公司","技术","移动互联网","硕士","3-5年","北京","有健身器材","2015-11-10 19:25:51","1k-2k","K","四吉移动","500-2000人","image1/M00/2F/95/Cgo8PFWChSOAN-fVAAB1QQdIPXs535.jpg","成熟型(不需要融资)","全职","后端开发","定期体检","帅哥多","交通补助","年底双薪","1177","False","0","0","False","False","78","0","80","1000","2015-11-10","null","1447154751000","null","19","0","0","C++"
"1223288","游戏C++","29071","上海欢校信息科技有限公司","技术","电子商务","本科","1-3年","北京","五险、节日福利、绩效奖金、员工旅游","2015-11-10 18:51:06","20k-25k","周坤鹏","59store","500-2000人","image2/M00/00/9A/CgqLKVXeykSAZtzWAAFpkkdOWbw276.jpg","成长型(B轮)","全职","后端开发","技能培训","节日礼物","绩效奖金","岗位晋升","872","False","0","0","False","False","88","0","0","718","2015-11-10","null","1447152666000","null","66","0","0","C++"
"1187979","广告C++高级工程师/专家（美团网）","50702","北京三快在线科技有限公司","技术","移动互联网 · O2O","本科","3-5年","北京","牛人多，氛围好，team小，个人发挥空间较大","2015-11-10 18:47:59","20k-35k","王兴","美团网","2000人以上","image1/M00/00/85/Cgo8PFTUXeeAEH9nAACa9TE9QOc377.jpg","成熟型(D轮及以上)","全职","后端开发","技能培训","绩效奖金","岗位晋升","领导好","864","False","0","0","False","False","90","0","0","656","2015-11-10","null","1447152479000","null","118","0","0","C++"
"1104369","研发工程师C++","26783","乐享在线科技（北京）有限公司","技术","O2O","本科","1-3年","北京","餐补、弹性作息、半年调薪","2015-11-10 18:39:53","10k-20k","江占钫","快快鱼","50-150人","image1/M00/16/41/CgYXBlUNFIOADw9qAABr0VU_q2M934.png","成长型(A轮)","全职","后端开发","绩效奖金","股票期权","带薪年假","帅哥多","912","False","0","0","False","False","75","0","0","809","2015-11-10","null","1447151993000","null","28","0","0","C++"
"1022385","C++高级开发工程师（crossapp引擎开发）（产品五组）-北京-01652","1842","北京中清龙图网络技术有限公司","技术","游戏","本科","5-10年","北京","发展前景好","2015-11-10 18:37:46","15k-25k","杨圣辉","龙图游戏","500-2000人","image1/M00/00/06/Cgo8PFTUWAeAfDqhAABtN2fqNJY286.jpg","成长型(B轮)","全职","后端开发","节日礼物","技能培训","美女如云","岗位晋升","686","False","0","0","False","False","88","0","80","377","2015-11-10","null","1447151866000","null","141","0","0","C++"
"1123164","C++","66142","北京乐想天地科技有限公司","技术","游戏","大专","3-5年","北京","有能力不限学历，车补饭补住房补","2015-11-10 17:58:51","12k-20k","暂没有填写","乐想天地","15-50人","images/logo_default.png","初创型(未融资)","全职","前端开发","专项奖金","带薪年假","年度旅游","交通补助","1138","False","0","0","False","False","70","0","0","1000","2015-11-10","null","1447149531000","null","68","0","0","C++"
"1183704","C++","8040","星核动力（北京）网络科技有限公司","技术","游戏","本科","1-3年","北京","代码闷骚滴你，快来加入我们吧~~","2015-11-10 17:48:16","10k-20k","浦锦明","星核动力","50-150人","image1/M00/00/11/Cgo8PFTUWDCAGSw5AAEKRaCCRzQ345.png","成长型(A轮)","全职","后端开发","年终分红","带薪年假","补充医疗保险","节日礼物","1227","False","0","0","False","False","85","0","0","1000","2015-11-10","null","1447148896000","null","142","0","0","C++"
"933945","C++开发技术负责人","7000","飞维美地信息技术（北京）有限公司","技术","企业服务 · 数据服务","本科","5-10年","北京","外企文化；最高25天带薪年假；工作生活平衡","2015-11-10 17:32:19","35k-40k","Douglas Knopper","FreeWheel","150-500人","image1/M00/00/0F/CgYXBlTUWCiAXEZdAABgpkbovcE412.png","上市公司","全职","后端开发","技能培训","带薪年假","绩效奖金","年度旅游","934","False","0","0","False","False","75","0","0","729","2015-11-10","null","1447147939000","null","130","0","0","C++"
"1122174","C++ 高级开发工程师（云计算）","356","北京捷通华声语音技术有限公司","技术","移动互联网 · 数据服务","本科","不限","北京","公司福利待遇好，前景好","2015-11-11 09:14:22","12k以上","暂没有填写","捷通华声","150-500人","image1/M00/15/99/CgYXBlUKqGWAEiHsAABgvyF4n6Y615.jpg","成熟型(C轮)","全职","后端开发","股票期权","半年调薪","绩效奖金多","人工智能","946","False","0","0","False","False","78","0","0","725","3天前发布","null","1447204462000","null","143","0","0","C++"
"1249171","C++ 开发工程师（SDK开发）","356","北京捷通华声语音技术有限公司","技术","移动互联网 · 数据服务","本科","1-3年","北京","五险一金，绩效奖金多","2015-11-11 09:06:38","12k以上","暂没有填写","捷通华声","150-500人","image1/M00/15/99/CgYXBlUKqGWAEiHsAABgvyF4n6Y615.jpg","成熟型(C轮)","全职","后端开发","股票期权","半年调薪","绩效奖金多","人工智能","1001","False","0","0","False","False","78","0","0","780","3天前发布","null","1447203998000","null","143","0","0","C++"
"1173422","高级C++开发工程师-数据处理","7000","飞维美地信息技术（北京）有限公司","技术","企业服务 · 数据服务","本科","3-5年","北京","外企文化；最高25天带薪年假；工作生活平衡","2015-11-10 17:32:01","30k-35k","Douglas Knopper","FreeWheel","150-500人","image1/M00/00/0F/CgYXBlTUWCiAXEZdAABgpkbovcE412.png","上市公司","全职","后端开发","技能培训","带薪年假","绩效奖金","年度旅游","847","False","0","0","False","False","75","0","0","642","2015-11-10","null","1447147921000","null","130","0","0","C++"
